M/C Brand,Production Date,M/C Dia & Gauge,Booking Type,Lot,Color,Color Range,stitch,Dia,GSM,SHIFT-A,SHIFT-B,SHIFT-C,Without Shift(Outbound),Shift Total,Machine Total,Reject Qty,Yarn_Count,Yarn_count_length,m/c_dia,m/c_gauge,fabric_dia_1,fabric_dia_2,contraction_1,contraction_2,contraction,number_of_feeders,yarn_count_1,yarn_count_tex_1,yarn_count_tex_2,yarn_count_tex_3,stitch_1,stitch_2,stitch_3,tightness_factor,composition,construction,body_part
Hangxing,18-08-2022  ,34 X 24,Main,"EF-40,NB-June-2022-S2870",BLACK IRIS 19-3921 TCX  ,Dark Color  ,3.10/1.10  ,70,180,38.2,64.8,215.6,0,318.6,318.6,0,"30/1,20/D",2,34,24,70,70,2.058823529,2.058823529,2.058823529,68,30/1,19.68666667,2.222222222,,3.1,1.1,,1.431279332,Cotton_Elastan,LS/J,Body
Hangxing,18-08-2022  ,36 X 24,Main,"AU-21-22660,AU-22-15911,AU-22-16894,AU-22-18551",SNOW WHITE/NIGHT SKY  ,Wash  ,2.95  ,78,160,103,112.2,39.7,0,254.9,254.9,0,26/1,1,36,24,78,78,2.166666667,2.166666667,2.166666667,72,26/1,22.71538462,,,2.95,,,1.615615575,Cotton,S/J,Body
Fukuhara,19-08-2022  ,34 X 24,Main,PEP-40,DK NAVY 118-22-05-01  ,Dark Color  ,2.90  ,72,140,0,0,55.1,0,55.1,55.1,0,30/1,1,34,24,72,72,2.117647059,2.117647059,2.117647059,108,30/1,19.68666667,,,2.9,,,1.529988252,Cotton,S/J,Top
Hangxing,19-08-2022  ,34 X 24,Main,LR-0515A,GRIS CHINE [COLOR S/B MATCH OF AOP BACK GROUND]  ,Melange  ,2.98  ,74,160,0,0,21.2,0,21.2,60.6,0,26/1,1,34,24,74,74,2.176470588,2.176470588,2.176470588,68,26/1,22.71538462,,,2.98,,,1.599350989,Cotton,S/J,Top
Hangxing,19-08-2022  ,34 X 24,Main,LR-55/5,BLUE VIF  ,Light Color  ,2.90  ,70,140,0,0,39.4,0,39.4,0,,30/1,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,30/1,19.68666667,,,2.9,,,1.529988252,Cotton,S/J,Top
Fukuhara,20-08-2022  ,52 X 14,Main,"TC-1245101,TC-1245401",DRESS BLUE 19-4024 TCX  ,Wash  ,4.30  ,52,750,0,0,46.4,0,46.4,133,0,30/1,1,52,14,52,52,1,1,1,156,30/1,19.68666667,,,4.3,,,1.031852542,Cotton_Elastan,other,Rib
Fukuhara,20-08-2022  ,52 X 14,Short,MGF- 67,CHARCOAL HEATHER - 00009  ,Melange  ,4.40  ,52,700,0,0,10.8,0,10.8,0,,24/1,1,52,14,52,52,1,1,1,156,24/1,24.60833333,,,4.4,,,1.127426981,Cotton,Rib,Rib
Fukuhara,20-08-2022  ,52 X 14,Short,MGF- 67,CHARCOAL HEATHER - 00009  ,Melange  ,4.40  ,52,700,0,0,5,0,5,0,,24/1,1,52,14,52,52,1,1,1,156,24/1,24.60833333,,,4.4,,,1.127426981,Cotton,Rib,Rib
Fukuhara,20-08-2022  ,52 X 14,Main,"NB-JAN-22-Z7655,TC-1245101,TC-1245401",DRESS BLUE 19-4024 TCX  ,Wash  ,4.30  ,52,750,0,0,33.8,0,33.8,0,,"30/1,70/D",2,52,14,52,52,1,1,1,156,30/1,19.68666667,7.777777778,,4.3,,,1.031852542,Cotton_Elastan,other,Rib
Fukuhara,20-08-2022  ,52 X 14,Main,PU-NB61507,CASTLEROCK-JAPAN-60  ,Average Color  ,4.40  ,52,650,0,0,37,0,37,0,,150D/144F,1,52,14,52,52,1,1,1,156,150D/144F,1.666666667,,,4.4,,,0.293407829,Cotton_Polyester,Rib,Rib
Fukuhara,20-08-2022  ,32 X 24,Main,BF-80/22,"RIBBON RED 19-1663 TCX, RIBBON RED[19-1663 TCX]  ",Dark Color  ,2.85  ,66,180,68.9,192,193.9,0,454.8,464.6,0,26/1,1,32,24,66,66,2.0625,2.0625,2.0625,102,26/1,22.71538462,,,2.85,,,1.672303841,Cotton,S/J,Top
Fukuhara,20-08-2022  ,32 X 24,Main,MS-TT-6,WHITE  ,White Color  ,2.80  ,68,180,9.8,0,0,0,9.8,0,,26/1,1,32,24,68,68,2.125,2.125,2.125,102,26/1,22.71538462,,,2.8,,,1.70216641,Cotton,S/J,Top
Fukuhara,20-08-2022  ,32 X 24,Main,BF-80/22,"RIBBON RED 19-1663 TCX, RIBBON RED[19-1663 TCX]  ",Dark Color  ,2.85  ,66,180,170.4,202.3,206.7,0,579.4,579.4,0,26/1,1,32,24,66,66,2.0625,2.0625,2.0625,102,26/1,22.71538462,,,2.85,,,1.672303841,Cotton,S/J,Top
Fukuhara,20-08-2022  ,32 X 24,Short,"MS-13083340,NB-JAN-22-Z3203","BLACK, NAVY  ",Average Color  ,3.30/1.30/1.10  ,68,230,94.2,105.1,109.6,0,308.9,308.9,0,"30/1,30/D",2,32,24,68,68,2.125,2.125,2.125,96,30/1,19.68666667,3.333333333,,3.3,1.3,1.1,1.34453513,Cotton_Elastan,Fleece_terry,Body
Fukuhara,20-08-2022  ,32 X 24,Main,SC-31/22,NAVY  ,Dark Color  ,2.86  ,68,180,128.9,129.2,71.5,0,329.6,329.6,0,24/1,1,32,24,68,68,2.125,2.125,2.125,102,24/1,24.60833333,,,2.86,,,1.734503048,Cotton,S/J,Body
Fukuhara,20-08-2022  ,34 X 24,Main,PU-Y213001WQ,DARK GRAY HEATHER-01  ,Melange  ,2.90  ,74,160,107.2,67.7,61.8,0,236.7,236.7,0,28/1,1,34,24,74,74,2.176470588,2.176470588,2.176470588,108,28/1,21.09285714,,,2.9,,,1.583688298,Cotton_Polyester,S/J,Top
Fukuhara,20-08-2022  ,30 X 24,Main,"MS-030822-105/22,MS-030822-106/22,MS-060722-80/22,MS-080822-120/22,MS-090822-123/22,MS-160722-83/22,NB-June-2022-S2870","SOFT WHITE 81000,HUNTER GREEN 47503 YD-KHAKI MIX  ",Wash  ,3.10/1.05  ,60,160,57.5,70.5,71.2,0,199.2,199.2,3,"34/1,20/D",2,30,24,60,60,2,2,2,96,34/1,17.37058824,2.222222222,,3.1,1.05,,1.344452828,Cotton_Elastan,LS/J,Top
Lisky,20-08-2022  ,30 X 20,Main,"EF-402686,EF-408893,GU-1087,PU-495","PUMA BALCK, PUMA PEACOT  ",Dark Color  ,4.70/3.10/1.65  ,70,300,40.4,26.5,0,0,66.9,66.9,0,"30/1,10/1,50D/72F",3,30,20,70,70,2.333333333,2.333333333,2.333333333,60,30/1,19.68666667,59.06,5.555555556,4.7,3.1,1.65,0.944035304,Cotton_Polyester,Fleece_terry,Bottom
Lisky,20-08-2022  ,30 X 20,Main,"EF-209094A,NW-NA10712/8",WHISPER WHITE 11- 0701 TCX  ,White Color  ,4.75/3.25/2.00  ,62,260,77.7,96.3,97.6,0,271.6,271.6,0,"32/1,75D/72F,14/1",3,30,20,62,62,2.066666667,2.066666667,2.066666667,60,32/1,18.45625,8.333333333,42.18571429,4.75,3.25,2,0.904436587,Cotton_Polyester,Fleece_terry,Body
Lisky,20-08-2022  ,30 X 20,Main,"EF-209094A,NW-NA10712/8",WHISPER WHITE 11- 0701 TCX  ,White Color  ,4.75/3.25/2.00  ,62,260,24.4,92.8,94.7,0,211.9,244.4,0,"32/1,75D/72F,14/1",3,30,20,62,62,2.066666667,2.066666667,2.066666667,60,32/1,18.45625,8.333333333,42.18571429,4.75,3.25,2,0.904436587,Cotton_Polyester,Fleece_terry,Body
Lisky,20-08-2022  ,30 X 20,Main,"EF-409294,NW-NA10712/8,SC-984-F",265 ROSE /PANTONE 14- 1106 TCX PEYOTE  ,Light Color  ,4.75/3.25/2.00  ,64,260,32.5,0,0,0,32.5,0,,"32/1,75D/72F,14/1",3,30,20,64,64,2.133333333,2.133333333,2.133333333,60,32/1,18.45625,8.333333333,42.18571429,4.75,3.25,2,0.904436587,Cotton_Polyester,Fleece_terry,Body
Lisky,20-08-2022  ,30 X 20,Sample Without Order,"LR-10700109,MS-689LA,SS-L3811128004",AS PER SWATCH  ,Light Color  ,4.80/3.20/1.50  ,66,300,0.01,10,0,0,10.01,65.31,0,"28/1,12/1,75D/36F",3,30,20,66,66,2.2,2.2,2.2,60,28/1,21.09285714,49.21666667,8.333333333,4.8,3.2,1.5,0.95681168,Cotton_Polyester,Fleece_terry,Top
Lisky,20-08-2022  ,30 X 20,Sample Without Order,"EF-409294,GU-L1711140101,LR-10700109",09 BLACK  ,Black Color  ,4.65/2.95/1.65  ,62,250,15.1,0,0,0,15.1,0,,"40/1,14/1,75D/36F",3,30,20,62,62,2.066666667,2.066666667,2.066666667,60,40/1,14.765,42.18571429,8.333333333,4.65,2.95,1.65,0.826349508,Cotton_Polyester,Fleece_terry,Body
Lisky,20-08-2022  ,30 X 20,Sample Without Order,"MS-L2811130034,PU-A-102PRFC",RACING BLUE 115-40-33 COLORO  ,Medium Color  ,4.70/3.70/1.70  ,74,330,0,0,27.4,0,27.4,0,,"30/1,10/1",2,30,20,74,74,2.466666667,2.466666667,2.466666667,60,30/1,19.68666667,59.06,,4.7,3.7,1.7,0.944035304,other_cotton_blend,Fleece_terry,Top
Lisky,20-08-2022  ,30 X 20,Sample Without Order,"LR-10700109,MS-689LA,SS-L3811128004",AS PER SWATCH  ,Medium Color  ,4.80/3.20/1.50  ,66,300,0,12.8,0,0,12.8,0,,"28/1,12/1,75D/36F",3,30,20,66,66,2.2,2.2,2.2,60,28/1,21.09285714,49.21666667,8.333333333,4.8,3.2,1.5,0.95681168,Cotton_Polyester,Fleece_terry,Top
Fukuhara,20-08-2022  ,30 X 24,Main,"MS-060722-78/22,MS-070822-114/22,MS-070822-115/22,MS-070822-116/22,MS-080822-118/22,MS-160722-82/22",MEDIUM GREEN 48062 MSCC- IVORY 44600MSCC Y/D-GREEN MIX  ,Wash  ,2.80  ,60,155,0,0,77.3,0,77.3,254.1,0,28/1,1,30,24,60,60,2,2,2,96,28/1,21.09285714,,,2.8,,,1.640248595,Cotton,S/J,Top
Fukuhara,20-08-2022  ,30 X 24,Main,"AU-AK-2C46-00/2692/22,NB-June-2022-S2870",COMBO 2=GRIS CHINE 3 B50 [AKIJ- S-AK-2C46-00/8180/22]  ,Melange  ,3.10/1.10  ,60,180,82.5,94.3,0,0,176.8,0,,"30/1,20/D",2,30,24,60,60,2,2,2,96,30/1,19.68666667,2.222222222,,3.1,1.1,,1.431279332,Cotton,LS/J,Bottom
Fukuhara,20-08-2022  ,30 X 24,Other,"GU-Z40016,NB-June-2022-S2870",AVERAGE  ,Average Color  ,3.00/1.00  ,60,160,77.1,106.3,89.3,0,272.7,272.7,0,"40/1,20/D",2,30,24,60,60,2,2,2,96,40/1,14.765,2.222222222,,3,1,,1.280841737,Cotton_Elastan,LS/J,Body
Fukuhara,20-08-2022  ,30 X 24,Other,"GU-W80033,NB-June-2022-S2870",WHITE  ,White Color  ,3.00/1.00  ,60,160,18,0.01,0.01,0,18.02,85.82,0,"40/1,20/D",2,30,24,60,60,2,2,2,96,40/1,14.765,2.222222222,,3,1,,1.280841737,Cotton_Elastan,LS/J,Body
Fukuhara,20-08-2022  ,30 X 24,Other,FB-461P,STARGAZER PANTONE  ,Dark Color  ,2.90/1.38  ,66,240,0,0,67.8,0,67.8,0,,24/1,1,30,24,66,66,2.2,2.2,2.2,90,24/1,24.60833333,,,2.9,1.38,,1.710578868,Cotton_Polyester,Fleece_terry,Bottom
Fukuhara,20-08-2022  ,28 X 24,Main,LR-1720-F,GREYMARL  ,Average Color  ,3.05  ,62,180,123.7,0,0,0,123.7,340.61,0,24/1,1,28,24,62,62,2.214285714,2.214285714,2.214285714,84,24/1,24.60833333,,,3.05,,,1.626452038,Cotton_Polyester,S/J,Top
Fukuhara,20-08-2022  ,28 X 24,Short,FB-461P,BLUEBERRY PANTONE 19-4021 TCX  ,Dark Color  ,2.90  ,60,185,0,18.8,0.01,0,18.81,0,,24/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,90,24/1,24.60833333,,,2.9,,,1.710578868,Cotton_Polyester,S/J,Bottom
Fukuhara,20-08-2022  ,28 X 24,Short,FB-461P,STARGAZER PANTONE 19-4316 TCX  ,Dark Color  ,2.90  ,60,185,0,81.7,0,0,81.7,0,,24/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,90,24/1,24.60833333,,,2.9,,,1.710578868,Cotton_Polyester,S/J,Bottom
Fukuhara,20-08-2022  ,28 X 24,Partial,FB-17287,WHITE - 11-0601 TCX  ,White Color  ,2.92  ,60,175,0,0,116.4,0,116.4,0,,24/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,90,24/1,24.60833333,,,2.92,,,1.698862574,Cotton,S/J,Top
Fukuhara,20-08-2022  ,28 X 24,Other,FB-461P,WHITE AOP  ,Average Color  ,3.15  ,64,175,0,35.2,126,0,161.2,278.1,0,24/1,1,28,24,64,64,2.285714286,2.285714286,2.285714286,90,24/1,24.60833333,,,3.15,,,1.57481864,Cotton,S/J,Body
Fukuhara,20-08-2022  ,28 X 24,Main,LR-2709,MIXED GREY  ,Melange  ,2.98  ,60,160,82.9,34,0,0,116.9,0,,26/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,90,26/1,22.71538462,,,2.98,,,1.599350989,Cotton,S/J,Bottom
Fukuhara,20-08-2022  ,28 X 24,Main,"MS-22-17935,MS-22-18120,MS-22-18120A,MS-22-18549",DARK NAVY 48729-WHITE 10001 Y/D  ,Wash  ,2.88  ,58,140,50.1,48.4,30.5,0,129,129,2.1,32/1,1,28,24,58,58,2.071428571,2.071428571,2.071428571,90,32/1,18.45625,,,2.88,,,1.491692288,Cotton,S/J,Top
Pailung,20-08-2022  ,42 X 14,Main,"EF-209094A,EF-209094AW,NB-Z4203",WHISPER WHITE 11- 0701 TCX  ,White Color  ,3.50/1.50  ,50,350,34.2,49.7,54.2,0,138.1,138.1,0,"32/1,40/D",2,42,14,50,50,1.19047619,1.19047619,1.19047619,84,32/1,18.45625,4.444444444,,3.5,1.5,,1.227449654,Cotton_Polyester,Rib,Rib
Jiunn Long,20-08-2022  ,40 X 18,Sample Without Order,"EF-655PV,EF-657PV,NB-FEB-22-Z3203","PANTONE 13- 1021 TCX PRAIRIE SUNSET, PANTONE 13- 6007 TCX SPRAY  ",Light Color  ,2.90/1.40  ,50,270,19.3,0,0,0,19.3,19.3,0,"30/1,30/D",2,40,18,50,50,1.25,1.25,1.25,80,30/1,19.68666667,3.333333333,,2.9,1.4,,1.529988252,Cotton_Polyester,Rib,Top
Jiunn Long,20-08-2022  ,42 X 18,Main,GU-331W,00 WHITE  ,White Color  ,2.70  ,56,180,0,32,7.7,0,39.7,123,0,32/1,1,42,18,56,56,1.333333333,1.333333333,1.333333333,84,32/1,18.45625,,,2.7,,,1.59113844,Cotton,Rib,Body
Jiunn Long,20-08-2022  ,42 X 18,Main,GU-3216/22,00 WHITE  ,White Color  ,2.70  ,56,180,83.3,0,0,0,83.3,0,,32/1,1,42,18,56,56,1.333333333,1.333333333,1.333333333,84,32/1,18.45625,,,2.7,,,1.59113844,Cotton,Rib,Body
Jiunn Long,20-08-2022  ,42 X 18,Main,GU-3216/22,00 WHITE  ,White Color  ,2.70  ,56,180,62.9,58,0,0,120.9,120.9,0,32/1,1,42,18,56,56,1.333333333,1.333333333,1.333333333,84,32/1,18.45625,,,2.7,,,1.59113844,Cotton,Rib,Body
Pailung,20-08-2022  ,40 X 18,Main,GU-3216/22,00 WHITE  ,White Color  ,2.70  ,53,180,56.2,51.2,39.5,0,146.9,146.9,0,32/1,1,40,18,53,53,1.325,1.325,1.325,80,32/1,18.45625,,,2.7,,,1.59113844,Cotton,Rib,Body
Fukuhara,20-08-2022  ,38 X 18,Sample Without Order,"GU-L1811132016,NB-Z2293","LT DENIM 20269, ANTIQUE GOLD 47986  ",Light Color  ,2.90/1.14  ,72,220,11.5,0,0,0,11.5,46.4,0,"32/1,20/D",2,38,18,72,72,1.894736842,1.894736842,1.894736842,114,32/1,18.45625,2.222222222,,2.9,1.14,,1.481404755,Cotton,Rib,Rib
Fukuhara,20-08-2022  ,38 X 18,Sample Without Order,"NB-Z2293,TOR-M5533","CHARCOAL, OFF WHITE  ",Average Color  ,2.90/1.14  ,70,260,0,12.5,0,0,12.5,0,,"26/1,20/D",2,38,18,70,70,1.842105263,1.842105263,1.842105263,114,26/1,22.71538462,2.222222222,,2.9,1.14,,1.643471016,Cotton_Elastan,Rib,Rib
Fukuhara,20-08-2022  ,38 X 18,Sample Without Order,"GU-L1711140101,NB-JAN-22-Z7202","OFF WHITE, CHARCOAL  ",Average Color  ,2.70/1.20  ,70,300,0,0,17,0,17,0,,"40/1,70/D",2,38,18,70,70,1.842105263,1.842105263,1.842105263,114,40/1,14.765,7.777777778,,2.7,1.2,,1.423157486,Cotton_Elastan,Rib,Rib
Fukuhara,20-08-2022  ,38 X 18,Sample Without Order,FB-461P,DARK GREY HEATHER  ,Dark Color  ,2.80  ,76,240,5.4,0,0,0,5.4,0,,24/1,1,38,18,76,76,2,2,2,114,24/1,24.60833333,,,2.8,,,1.77167097,Cotton_Polyester,Rib,Rib
Pailung,20-08-2022  ,42 X 18,Short,"NB-FEB-22-Z7208,TC-459W",LILAC PANTONE 12-2903 TCX  ,White Color  ,2.85/1.45  ,52,380,0,21.2,31.2,0,52.4,160.8,0,"24/1,70/D",2,42,18,52,52,1.238095238,1.238095238,1.238095238,84,24/1,24.60833333,7.777777778,,2.85,1.45,,1.740589024,Cotton_Polyester,Rib,Bottom
Pailung,20-08-2022  ,42 X 18,Short,"FB-461P,NB-FEB-22-Z7208",STARGAZER PANTONE 19-4316 TCX  ,Dark Color  ,2.85/1.45  ,52,380,0,0,43.3,0,43.3,0,,"24/1,70/D",2,42,18,52,52,1.238095238,1.238095238,1.238095238,84,24/1,24.60833333,7.777777778,,2.85,1.45,,1.740589024,Cotton_Polyester,Rib,Bottom
Pailung,20-08-2022  ,42 X 18,Main,PEP-407,PRAIRIE SUNSET 13-1021 TP-01  ,Light Color  ,2.75  ,50,230,42.1,23,0,0,65.1,0,,26/1,1,42,18,50,50,1.19047619,1.19047619,1.19047619,84,26/1,22.71538462,,,2.75,,,1.73311489,Cotton,Rib,Top
Pailung,20-08-2022  ,34 X 18,Main,LR-2271,GRIS CHINE [AOP]  ,Melange  ,2.70  ,62,200,0,8.5,33.4,0,41.9,128.7,0,30/1,1,34,18,62,62,1.823529412,1.823529412,1.823529412,68,30/1,19.68666667,,,2.7,,,1.643320715,Cotton,Rib,Top
Pailung,20-08-2022  ,34 X 18,Main,"MS-13283374,NB-FEB-22-S-2813",RUSSET MSCC 47291  ,Dark Color  ,2.85/1.14  ,62,220,62.8,24,0,0,86.8,0,,"32/1,20/D",2,34,18,62,62,1.823529412,1.823529412,1.823529412,68,32/1,18.45625,2.222222222,,2.85,1.14,,1.507394312,Cotton_Elastan,Rib,Rib
Fukuhara,20-08-2022  ,38 X 24,Main,MS-68,LIGHT DENIM MARL THERMAX XGEX104203  ,Melange  ,2.84  ,76,140,44.7,20.7,0,0,65.4,356.5,0,32/1,1,38,24,76,76,2,2,2,120,32/1,18.45625,,,2.84,,,1.512702038,Cotton,S/J,Bottom
Fukuhara,20-08-2022  ,38 X 24,Main,MS-L1811132024,AOP ON NAVY  ,Dark Color  ,2.84  ,76,140,0,88.3,202.8,0,291.1,0,,32/1,1,38,24,76,76,2,2,2,120,32/1,18.45625,,,2.84,,,1.512702038,Cotton,S/J,Bottom
Fukuhara,20-08-2022  ,38 X 24,Main,"AU-7102,AU-7103,NB-FEB-22-S-2813",COMBO 2 B =GRIS CHINE R203  ,Melange  ,3.15/1.15  ,76,160,0,0,14.3,0,14.3,219.1,0,"34/1,20/D",2,38,24,76,76,2,2,2,120,34/1,17.37058824,2.222222222,,3.15,1.15,,1.323112307,Cotton,LS/J,Bottom
Fukuhara,20-08-2022  ,38 X 24,Main,"GU-Z40016,NB-June-2022-S2870",BLACK  ,Average Color  ,3.10/1.10  ,76,155,0,0,23.4,0,23.4,0,,"40/1,20/D",2,38,24,76,76,2,2,2,120,40/1,14.765,2.222222222,,3.1,1.1,,1.239524262,Cotton,LS/J,Body
Fukuhara,20-08-2022  ,38 X 24,Main,MS-13205,"MEDIUM GREEN 48062, BRIGHT PINK  ",Light Color  ,2.82  ,76,155,146.4,35,0,0,181.4,0,,28/1,1,38,24,76,76,2,2,2,120,28/1,21.09285714,,,2.82,,,1.628615626,Cotton,S/J,Top
Fukuhara,20-08-2022  ,38 X 24,Main,MS-L1811132024,AOP ON NAVY  ,Dark Color  ,2.84  ,76,140,63.8,169,160,0,392.8,459.4,0,32/1,1,38,24,76,76,2,2,2,120,32/1,18.45625,,,2.84,,,1.512702038,Cotton,S/J,Bottom
Fukuhara,20-08-2022  ,38 X 24,Main,MS-13205,"MEDIUM GREEN 48062, BRIGHT PINK  ",Light Color  ,2.82  ,76,155,66.6,0,0,0,66.6,0,,28/1,1,38,24,76,76,2,2,2,120,28/1,21.09285714,,,2.82,,,1.628615626,Cotton,S/J,Top
Fukuhara,20-08-2022  ,34 X 24,Main,PU-27717022,"GREEN MOSS-01, CLEMENTINE-01, ROSE DUST-01, DESERT CLAY-01, ADRIATIC-01, VIVID VIOLET-01, ROYAL SAPPHIRE-01, MUSTARD SEED-01  ",Medium Color  ,2.88  ,72,160,200.7,229.6,199.7,0,630,630,0,27/1,1,34,24,72,72,2.117647059,2.117647059,2.117647059,108,27/1,21.87407407,,,2.88,,,1.62394887,Cotton,S/J,Top
Fukuhara,20-08-2022  ,36 X 24,Main,MS-1260,AOP ON BC 05  ,Melange  ,2.90  ,76,140,158.2,181,198.7,0,537.9,537.9,0,32/1,1,36,24,76,76,2.111111111,2.111111111,2.111111111,114,32/1,18.45625,,,2.9,,,1.481404755,Cotton_Viscose,S/J,Bottom
Fukuhara,20-08-2022  ,36 X 24,Main,MS-1260,AOP ON BC 05  ,Melange  ,2.90  ,76,140,130.6,155.5,151.8,0,437.9,437.9,0,32/1,1,36,24,76,76,2.111111111,2.111111111,2.111111111,114,32/1,18.45625,,,2.9,,,1.481404755,Cotton_Viscose,S/J,Bottom
Fukuhara,20-08-2022  ,36 X 24,Main,PU-27717022,"GREEN MOSS-01, CLEMENTINE-01, ROSE DUST-01, DESERT CLAY-01, ADRIATIC-01, VIVID VIOLET-01, ROYAL SAPPHIRE-01, MUSTARD SEED-01  ",Medium Color  ,2.88  ,76,160,233.4,250.1,266.7,0,750.2,750.2,0,27/1,1,36,24,76,76,2.111111111,2.111111111,2.111111111,114,27/1,21.87407407,,,2.88,,,1.62394887,Cotton,S/J,Top
Fukuhara,20-08-2022  ,36 X 24,Main,MS-13205,FLAME  ,Dark Color  ,2.85  ,76,155,136.6,166.6,157.3,0,460.5,460.5,0,28/1,1,36,24,76,76,2.111111111,2.111111111,2.111111111,114,28/1,21.09285714,,,2.85,,,1.611472303,Cotton,S/J,Top
Pailung,20-08-2022  ,34 X 24,Main,PU-A25271AS3,PUMA WHITE-COLORO-01  ,White Color  ,12.00/13.00  ,70,140,17.5,28.1,29,0,74.6,74.6,0,75D/72F,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,75D/72F,8.333333333,,,12,13,,0.240562612,Polyester,Mesh,Top
Pailung,20-08-2022  ,34 X 18,Other,"NB-June-2022-S2870,PU-32717001",AVG  ,Average Color  ,2.85/1.14  ,62,220,2.4,0,0,0,2.4,213.7,0,"32/1,20/D",2,34,18,62,62,1.823529412,1.823529412,1.823529412,68,32/1,18.45625,2.222222222,,2.85,1.14,,1.507394312,Cotton,Rib,Body
Pailung,20-08-2022  ,34 X 18,Main,SC-45/22,RED  ,Dark Color  ,2.85  ,66,240,0,91.3,0,0,91.3,0,,24/1,1,34,18,66,66,1.941176471,1.941176471,1.941176471,68,24/1,24.60833333,,,2.85,,,1.740589024,Cotton,Rib,Rib
Pailung,20-08-2022  ,34 X 18,Main,SC-45/22,BLACK  ,Dark Color  ,2.92  ,66,240,0,10,110,0,120,0,,24/1,1,34,18,66,66,1.941176471,1.941176471,1.941176471,68,24/1,24.60833333,,,2.92,,,1.698862574,Cotton,Rib,Rib
Fukuhara,20-08-2022  ,36 X 18,Main,"NB-FEB-22-Z7208,PU-R-10856","PUMA BLACK-DYSTAR-01, DARK GRAY HEATHER-01, DESERT CLAY-01, PEACOAT-TCX-01, ADRIATIC-01, MUSTARD SEED-01, HIGH RISK RED-TCX-01, DARK NIGHT-01  ",Average Color  ,2.90/1.18  ,68,290,65.1,0,0,0,65.1,65.1,0,"28/1,70/D",2,36,18,68,68,1.888888889,1.888888889,1.888888889,108,28/1,21.09285714,7.777777778,,2.9,1.18,,1.583688298,Cotton_Polyester,Rib,Rib
Pailung,20-08-2022  ,34 X 18,Other,"PU-27717022,PU-A975/MP00",WHITE  ,White Color  ,2.95/2.75  ,72,280,50,73.6,73,0,196.6,196.6,0,"27/1,56D/36F",2,34,18,72,72,2.117647059,2.117647059,2.117647059,68,27/1,21.87407407,6.222222222,,2.95,2.75,,1.58541449,Cotton_Polyester,Rib,Rib
Pailung,20-08-2022  ,34 X 18,Other,"PU-27717022,PU-A975/MP00",WHITE  ,White Color  ,2.95/2.75  ,72,280,64.8,74.6,68,0,207.4,207.4,0,"27/1,56D/36F",2,34,18,72,72,2.117647059,2.117647059,2.117647059,68,27/1,21.87407407,6.222222222,,2.95,2.75,,1.58541449,Cotton_Polyester,Rib,Rib
Fukuhara,20-08-2022  ,26 X 24,Sample Without Order,EL-40,"ALASKAN BLUE 15-4225TCX, MING GREEN 16-5930TCX, ICELAND POPPY 15-1151TCX  ",Medium Color  ,2.95/1.38  ,74,260,41.1,0,0,0,41.1,41.1,0,20/1,1,26,24,74,74,2.846153846,2.846153846,2.846153846,78,20/1,29.53,,,2.95,1.38,,1.842085175,Cotton,Fleece_terry,Top
Fukuhara,20-08-2022  ,26 X 24,Main,FB-461P,"WHITE-1[ULTRA BLUE TIE DYE STRIPE], WHITE[BRIGHT BERRY CONFETTI HEART]  ",Average Color  ,3.15  ,58,175,0,150.5,270,0,420.5,420.5,4,24/1,1,26,24,58,58,2.230769231,2.230769231,2.230769231,84,24/1,24.60833333,,,3.15,,,1.57481864,Cotton,S/J,Top
Fukuhara,20-08-2022  ,26 X 24,Main,MS-22-18548,DARK NAVY 48729 MATCH TO BODY NAVY Y/D COLOR  ,Wash  ,2.88  ,56,140,63.2,68.3,17.9,0,149.4,149.4,0,32/1,1,26,24,56,56,2.153846154,2.153846154,2.153846154,84,32/1,18.45625,,,2.88,,,1.491692288,Cotton,S/J,other
Fukuhara,20-08-2022  ,36 X 24,Main,MS-1260,AOP ON BC 05  ,Melange  ,2.90  ,76,140,79.9,0,0,0,79.9,618,0,32/1,1,36,24,76,76,2.111111111,2.111111111,2.111111111,114,32/1,18.45625,,,2.9,,,1.481404755,Cotton_Viscose,S/J,Bottom
Fukuhara,20-08-2022  ,36 X 24,Main,PU-27717022,"GREEN MOSS-01, CLEMENTINE-01, ROSE DUST-01, DESERT CLAY-01, ADRIATIC-01, VIVID VIOLET-01, ROYAL SAPPHIRE-01, MUSTARD SEED-01  ",Medium Color  ,2.88  ,76,160,11.4,262.1,264.6,0,538.1,0,,27/1,1,36,24,76,76,2.111111111,2.111111111,2.111111111,114,27/1,21.87407407,,,2.88,,,1.62394887,Cotton,S/J,Top
